57442;2
57443;1
57444;1
57445;1
57446;1
57447;1
57448;1
57449;2
57450;1
57451;1
57452;1
57453;1
57454;1
57455;2
57456;2
57457;2
57458;1
57459;2
57460;1
57461;1
57462;1
57463;1
57464;1
57465;1
57466;1
57467;1
57468;1
57469;1
57470;1
57471;1
57472;2
57473;1
57474;2
57475;1
57476;1
57477;1
57478;2
57479;1
57480;1
57481;1
57482;1
57483;2
57484;1
57485;1
57486;1
57487;2
57488;1
57489;2
57490;1
57491;1
57492;1
57493;2
57494;1
57495;1
57496;1
57497;1
57498;1
57499;1
57500;1
57501;1
57502;2
57503;1
57504;1
57505;1
57506;2
57507;1
57508;1
57509;1
57510;2
57511;1
57512;1
57513;1
57514;1
57515;1
57516;1
57517;2
57518;1
57519;2
57520;1
57521;1
57522;1
57523;1
57524;1
57525;1
57526;1
57527;2
57528;1
57529;2
57530;1
57531;1
57542;2
57543;1
57544;1
57545;1
57546;1
57547;1
57548;1
57549;1
57550;1
57551;1
57552;1
57553;1
57554;1
57555;1
57556;1
57557;1
57558;1
57559;1
57560;1
57561;2
57562;1
57563;1
57564;1
57565;1
57566;1
57567;1
57568;1
57569;1
57570;1
57571;1
57572;1
57573;2
57574;1
57575;1
57576;1
57577;1
57578;1
57579;1
57580;1
57581;1
57582;1
57583;1
57584;1
57585;1
57586;1
57587;1
57588;1
57589;1
57590;1
57591;1
57592;1
57593;1
57594;1
57595;2
57596;1
57597;1
57598;1
57599;3
57600;2
57601;2
57602;1
57603;1
57604;3
57605;4
57606;3
57607;2
57608;2
57609;1
57610;1
57611;4
57612;3
57613;3
57614;2
57615;2
57616;1
57617;11
57618;1
57619;1
57620;1
57621;1
57622;1
57623;1
57624;1
57625;1
57626;1
57627;1
57628;1
57629;1
57630;1
57631;2
57632;1
57633;1
57634;1
57635;1
57636;1
57637;1
57638;2
57639;1
57640;1
57641;1
57642;2
57643;1
57644;1
57645;1
57646;1
57647;1
57648;1
57649;1
57650;1
57651;2
57652;1
57653;1
57654;1
57655;1
57656;1
57657;1
57658;1
57659;1
57660;1
57661;1
57662;1
57663;1
57664;2
57665;1
57666;1
57667;1
57668;1
57669;1
57670;1
57671;2
57672;1
57673;2
57674;1
57675;1
57676;1
57677;2
57678;1
57679;1
57680;1
57681;1
57702;1
57703;1
57704;1
57705;1
57706;1
57707;1
57708;1
57709;1
57710;1
57711;2
57712;1
57713;1
57714;1
57715;1
57716;2
57717;1
57718;1
57719;1
57720;1
57721;1
57722;1
57723;1
57724;1
57725;1
57726;2
57727;1
57728;2
57729;1
57730;1
57731;1
57732;1
57733;1
57734;1
57735;2
57736;1
57737;2
57738;1
57739;1
57740;1
57741;1
57742;1
57743;2
57744;1
57745;2
57746;1
57747;2
57748;1
57749;1
57750;1
57751;1
57752;1
57753;1
57754;1
57755;1
57756;2
57757;1
57758;2
57759;1
57760;1
57761;2
57762;1
57763;1
57764;1
57765;1
57766;2
57767;1
57768;1
57769;1
57770;1
57771;1
57772;2
57773;1
57774;1
57775;1
57776;1
57777;1
57778;1
57779;1
57780;1
57781;1
57782;1
57783;1
57784;2
57785;1
57786;1
57787;1
57788;1
57789;1
57790;1
57791;1
57792;1
57793;2
57794;1
57795;1
57796;1
57797;2
57798;1
57799;1
57800;1
57801;1
57802;1
57803;1
57804;1
57805;1
57806;0
57807;1
57808;2
57809;1
57810;1
57811;1
57812;2
57813;1
57814;1
57815;1
57816;1
57817;1
57818;1
57819;1
57820;2
57821;1
57822;1
57823;1
57824;1
57825;1
57826;1
57827;1
57828;1
57829;1
57830;1
57831;2
57832;1
57833;1
57834;1
57835;1
57836;1
57837;1
57838;1
57839;1
57840;1
57841;1
57842;1
57843;1
57844;2
57845;1
57846;1
57847;1
57848;1
57849;1
57850;1
57851;1
57852;1
57853;1
57854;1
57855;1
57856;1
57857;1
57858;1
57859;1
57860;1
57861;1
57862;1
57863;1
57864;1
57865;1
57866;1
57867;1
57868;2
57869;1
57870;1
57871;1
57872;1
57873;1
57874;1
57875;2
57876;1
57877;1
57878;1
57879;1
57880;1
57881;1
57882;1
57883;1
57884;1
57885;1
57886;1
57887;1
57888;1
57889;1
57890;1
57891;1
57892;1
57893;1
57894;2
57895;1
57896;1
57897;1
57898;1
57899;1
57900;1
57901;1
57902;1
57903;1
57926;1
57927;1
57928;1
57929;1
57930;1
57931;1
57932;1
57933;1
57934;1
57935;1
57936;1
57937;1
57938;1
57939;1
57940;1
57941;1
57942;1
57943;1
57944;1
57945;1
57946;1
57947;1
57948;2
57949;1
57950;1
57951;1
57952;1
57953;1
57954;1
57955;1
57956;1
57957;1
57958;2
57959;2
57960;1
57961;1
57962;1
57963;1
57964;1
57965;1
57966;1
57967;1
57968;1
57969;1
57970;1
57971;1
57972;1
57973;6
57974;1
57975;1
57976;1
57977;1
57978;1
57979;1
57980;1
57981;1
57982;1
57983;1
57984;1
57985;2
57986;1
57987;2
57988;1
57989;1
57990;1
57991;1
57992;1
57993;1
57994;1
57995;1
57996;2
57997;1
57998;2
57999;1
58000;2
58001;1
58022;2
58023;1
58024;1
58025;1
58026;1
58027;1
58028;2
58029;1
58030;1
58031;1
58032;1
58033;1
58034;1
58035;1
58036;1
58037;1
58038;1
58039;1
58040;1
58041;1
58042;1
58043;1
58044;1
58045;1
58046;1
58047;1
58048;1
58049;1
58050;1
58051;1
58052;2
58053;1
58054;2
58055;1
58056;1
58057;1
58058;2
58059;1
58060;2
58061;1
58062;1
58063;1
58064;1
58065;1
58066;1
58067;1
58068;1
58069;1
58070;1
58071;1
58072;1
58073;2
58074;1
58075;2
58076;1
58077;1
58078;2
58079;1
58080;1
58081;1
58082;2
58083;1
58084;2
58085;1
58086;2
58087;1
58088;1
58089;1
58090;1
58091;1
58092;1
58093;2
58094;1
58095;1
58096;1
58097;1
58098;1
58099;1
58100;1
58101;1
58102;1
58103;1
58104;1
58105;1
58106;1
58107;1
58108;1
58109;1
58110;5
58111;1
58112;1
58113;1
58114;1
58115;1
58116;1
58117;1
58118;2
58119;1
58120;1
58121;1
58122;1
58123;1
58124;1
58125;1
58126;1
58127;1
58128;1
58129;1
58130;1
58131;1
58132;1
58133;2
58134;1
58135;2
58136;1
58137;1
58138;1
58139;1
58140;1
58141;1
58142;1
58143;1
58144;1
58145;2
58146;1
58147;2
58148;1
58149;1
58150;1
58151;2
58152;1
58153;1
58154;1
58155;1
58156;1
58157;1
58158;1
58159;1
58160;1
58161;1
58162;1
58163;1
58164;1
58165;1
58166;1
58167;1
58168;1
58169;1
58170;1
58171;1
58172;1
58173;1
58174;1
58175;1
58176;1
58177;1
58178;1
58179;1
58180;1
58181;1
58182;1
58183;1
58184;1
58185;1
58186;1
58187;1
58188;1
58189;1
58190;1
58191;1
58192;1
58193;1
58194;1
58195;1
58196;1
58197;1
58198;1
58199;1
58200;1
58201;1
58202;1
58203;1
58204;1
58205;1
58206;1
58207;1
58208;1
58209;1
58210;1
58211;1
58212;1
58213;1
58214;2
58215;1
58216;2
58217;1
58218;0
58219;1
58220;2
58221;1
58222;1
58223;1
58224;1
58225;1
58226;1
58227;1
58246;1
58247;1
58248;1
58249;1
58250;1
58251;1
58252;1
58253;1
58254;1
58255;1
58256;1
58257;2
58258;1
58259;1
58260;1
58261;1
58262;1
58263;1
58264;1
58265;1
58266;1
58267;1
58268;1
58269;1
58270;1
58271;1
58272;1
58273;1
58274;1
58275;1
58276;1
58277;1
58278;1
58279;2
58280;1
58281;1
58282;1
58283;1
58284;1
58285;1
58286;1
58287;1
58288;1
58289;1
58290;1
58291;1
58292;1
58293;1
58310;1
58311;1
58312;1
58313;1
58314;1
58315;1
58316;1
58317;1
58318;1
58319;1
58320;2
58321;1
58322;1
58323;1
58324;1
58325;1
58326;1
58327;1
58328;1
58329;1
58330;1
58331;1
58332;1
58333;1
58334;1
58335;8
58336;8
58337;7
58338;7
58339;6
58340;6
58341;5
58342;2
58343;1
58344;1
58345;1
58346;1
58347;1
58348;1
58349;1
58350;1
58351;1
58352;1
58353;1
58354;1
58355;1
58356;1
58357;1
58358;1
58374;2
58375;1
58376;1
58377;1
58378;1
58379;1
58380;1
58381;1
58382;1
58383;1
58384;1
58385;1
58386;1
58387;71
58388;71
58389;70
58390;70
58391;15
58392;15
58393;14
58394;14
58395;13
58396;13
58397;12
58398;11
58399;11
58400;10
58401;10
58402;9
58403;9
58404;8
58405;8
58406;1
58407;1
58408;1
58409;1
58410;1
58411;1
58412;1
58413;1
58414;1
58415;1
58416;2
58417;1
58418;1
58419;1
58420;2
58421;1
58422;2
58423;1
58424;1
58425;1
58426;1
58427;1
58428;1
58429;1
58430;1
58431;1
58432;1
58433;1
58434;2
58435;1
58436;1
58437;1
58438;1
58439;1
58440;1
58441;1
58442;1
58443;1
58444;1
58445;1
58446;1
58447;1
58448;2
58449;1
58450;1
58451;1
58452;1
58453;1
58454;1
58455;1
58456;1
58457;1
58458;1
58459;1
58460;1
58461;1
58462;1
58463;2
58464;1
58465;1
58466;1
58467;1
58468;1
58469;1
58470;2
58471;1
58472;1
58473;1
58474;1
58475;1
58476;1
58477;1
58478;1
58479;1
58480;1
58481;1
58482;1
58483;1
58484;1
58485;1
58486;2
58487;1
58488;1
58489;1
58490;1
58491;1
58492;1
58493;1
58494;1
58495;2
58496;1
58497;1
58498;1
58499;2
58500;1
58501;1
58502;1
58503;1
58504;1
58505;1
58506;1
58507;1
58508;1
58509;1
58510;2
58511;1
58512;1
58513;1
58514;1
58515;1
58516;1
58517;1
58518;1
58519;1
58520;2
58521;1
58522;1
58523;1
58524;1
58525;1
58526;1
58527;1
58528;1
58529;1
58530;1
58531;1
58532;1
58533;1
58534;1
58535;1
58536;1
58537;1
58538;1
58539;1
58540;1
58541;1
58542;1
58543;2
58544;1
58545;1
58546;1
58547;1
58548;1
58549;1
58550;1
58551;1
58552;1
58553;1
58554;1
58555;2
58556;1
58557;1
58558;1
58559;1
58560;1
58561;2
58562;1
58563;2
58564;1
58565;1
58566;1
58567;1
58568;1
58569;2
58570;1
58571;1
58572;1
58573;2
58574;1
58575;1
58576;1
58577;1
58578;1
58579;1
58580;1
58581;1
58582;1
58583;1
58584;2
58585;1
58586;1
58587;1
58588;1
58589;1
58590;1
58591;1
58592;1
58593;1
58594;1
58595;1
58596;2
58597;1
58598;1
58599;1
58600;1
58601;2
58602;1
58603;1
58604;1
58605;2
58606;1
58607;1
58608;1
58609;1
58610;1
58611;1
58630;1
58631;1
58632;1
58633;1
58634;2
58635;1
58636;1
58637;1
58638;1
58639;1
58640;1
58641;1
58642;1
58643;1
58644;1
58645;1
58646;1
58647;1
58648;1
58649;1
58650;2
58651;1
58652;1
58653;1
58654;1
58655;1
58656;1
58657;1
58658;1
58659;1
58660;2
58661;1
58662;2
58663;1
58664;1
58665;1
58666;1
58667;1
58668;1
58669;1
58670;2
58671;1
58672;2
58673;1
58674;1
58675;1
58676;1
58677;1
58678;1
58679;1
58680;1
58681;1
58682;1
58683;1
58684;1
58685;1
58686;1
58687;1
58688;2
58689;1
58690;1
58691;1
58692;1
58693;1
58694;2
58695;1
58696;2
58697;1
58698;1
58699;1
58700;1
58701;1
58702;1
58703;1
58704;1
58705;1
58706;2
58707;1
58708;1
58709;1
58710;1
58711;1
58712;1
58713;1
58714;1
58715;1
58716;1
58717;1
58718;1
58719;1
58720;2
58721;1
58722;1
58723;1
58724;1
58725;1
58726;1
58727;2
58728;1
58729;1
58730;1
58731;1
58732;1
58733;1
58734;1
58735;1
58736;2
58737;1
58738;2
58739;1
58740;1
58741;1
58742;1
58743;1
58744;1
58745;1
58746;1
58747;1
58748;1
58749;1
58750;1
58751;1
58752;1
58753;1
58754;1
58755;1
58756;1
58757;1
58758;1
58759;2
58760;1
58761;2
58762;1
58763;1
58764;2
58765;1
58766;2
58767;1
58768;1
58769;1
58770;1
58771;1
58772;1
58773;1
58774;1
58775;1
58776;1
58777;1
58778;1
58779;1
58780;1
58781;1
58782;1
58783;2
58784;1
58785;1
58786;2
58787;1
58788;1
58789;1
58790;1
58791;1
58792;1
58793;2
58794;1
58795;1
58796;1
58797;1
58798;1
58799;1
58800;1
58801;1
58802;2
58803;1
58804;1
58805;1
58806;2
58807;1
58808;2
58809;1
58810;1
58811;1
58812;1
58813;1
58814;1
58815;1
58816;1
58817;1
58818;1
58819;1
58820;1
58821;1
58822;2
58823;1
58824;1
58825;1
58826;1
58827;1
58828;1
58829;1
58830;1
58831;1
58832;2
58833;1
58834;1
58835;1
58836;2
58837;1
58838;1
58839;1
58840;1
58841;1
58842;1
58843;1
58844;1
58845;1
58846;1
58847;1
58848;1
58849;2
58854;2
58855;1
58856;1
58857;1
58858;1
58859;1
58860;1
58861;2
58862;1
58863;1
58864;1
58865;1
58866;1
58867;1
58868;1
58869;1
58870;1
58871;1
58872;2
58873;1
58874;1
58875;1
58876;1
58877;1
58878;1
58879;1
58880;1
58881;2
58882;1
58883;1
58884;1
58885;1
58886;1
58887;1
58888;1
58889;1
58890;1
58891;1
58892;1
58893;1
58894;1
58895;1
58896;2
58918;1
58919;1
58920;1
58921;1
58922;1
58923;1
58924;1
58925;1
58926;1
58927;1
58928;1
58929;1
58930;1
58931;1
58932;1
58933;1
58934;2
58935;1
58936;1
58937;1
58938;1
58939;1
58940;1
58941;1
58942;1
58943;1
58944;1
58945;1
58946;8
58947;8
58948;8
58949;7
58950;2
58951;2
58952;1
58953;1
58954;1
58955;1
58956;1
58957;1
58958;1
58959;1
58982;2
58983;1
58984;1
58985;1
58986;1
58987;1
58988;1
58989;1
58990;1
58991;1
58992;2
58993;69
58994;69
58995;68
58996;68
58997;67
58998;66
58999;66
59000;65
59001;65
59002;64
59003;64
59004;63
59005;63
59006;8
59007;8
59008;7
59009;7
59010;6
59011;6
59012;5
59013;5
59014;2
59015;2
59016;1
59017;1
59018;1
59019;1
59020;1
59021;1
59022;1
59023;1
59024;1
59025;1
59026;1
59027;1
59028;2
59029;1
59030;1
59031;1
59032;1
59046;2
59047;1
59048;1
59049;1
59050;2
59051;1
59052;1
59053;1
59054;1
59055;1
59056;1
59057;1
59058;1
59059;1
59060;5
59061;1
59062;1
59063;1
59064;1
59065;1
59066;1
59067;1
59068;1
59069;1
59070;1
59071;1
59072;1
59073;1
59074;1
59075;1
59076;1
59077;1
59078;2
59079;2
59080;1
59081;1
59082;1
59083;1
59084;1
59085;1
59086;1
59087;1
59088;1
59089;1
59090;1
59091;1
59092;1
59093;1
59094;1
59095;1
59096;1
59097;1
59098;1
59099;2
59100;1
59101;1
59102;1
59103;1
59104;1
59105;1
59106;1
59107;1
59108;1
59109;1
59110;2
59111;1
59112;1
59113;1
59114;0
59115;1
59116;1
59142;2
59143;1
59144;1
59145;1
59146;1
59147;1
59148;1
59149;1
59150;1
59151;1
59152;1
59153;1
59154;2
59155;2
59156;1
59157;1
59158;1
59159;2
59160;1
59161;1
59162;1
59163;1
59164;1
59165;1
59166;1
59167;1
59168;1
59169;1
59170;2
59171;1
59172;1
59173;1
59174;2
59175;1
59176;2
59177;1
59178;1
59179;1
59180;1
59181;1
59182;1
59183;1
59184;1
59185;1
59186;1
59187;1
59188;1
59189;1
59190;1
59191;1
59192;1
59193;2
59194;1
59195;1
59196;1
59197;1
59198;1
59199;2
59200;1
59201;2
59202;1
59203;2
59204;1
59205;2
59206;1
59207;1
59208;2
59209;1
59210;1
59211;1
59212;1
59213;1
59214;1
59215;1
59216;1
59217;1
59218;1
59219;1
59220;1
59221;1
59222;1
59223;1
59224;2
59225;2
59226;1
59227;1
59228;1
59229;2
59230;1
59231;1
59232;1
59233;1
59234;1
59235;1
59236;1
59237;1
59238;2
59239;1
59240;1
59241;1
59242;1
59243;1
59244;1
59245;1
59246;1
59247;1
59248;2
59249;1
59250;1
59251;1
59252;1
59253;1
59270;2
59271;1
59272;2
59273;1
59274;2
59275;1
59276;1
59277;1
59278;1
59279;1
59280;1
59281;1
59282;1
59283;1
59284;1
59285;1
59286;2
59287;1
59288;1
59289;1
59290;1
59291;1
59292;1
59293;1
59294;1
59295;1
59296;1
59297;1
59298;2
59299;1
59300;2
59301;1
59302;1
59303;2
59304;1
59305;1
59306;1
59307;2
59308;1
59309;1
59310;1
59311;1
59312;1
59313;1
59314;1
59315;1
59316;1
59317;1
59318;1
59319;1
59320;1
59321;1
59322;2
59323;1
59324;1
59325;1
59326;1
59327;1
59328;1
59329;1
59330;1
59331;1
59332;1
59333;1
59334;2
59335;1
59336;1
59337;1
59338;1
59339;1
59340;1
59341;1
59342;1
59343;2
59344;1
59345;1
59346;1
59347;1
59348;1
59349;1
59350;1
59351;1
59352;1
59353;2
59354;1
59355;1
59356;1
59357;1
59358;1
59359;1
59360;1
59361;1
59362;1
59363;1
59364;1
59365;1
59366;1
59367;2
59368;1
59369;1
59370;1
59371;1
59372;1
59373;1
59374;1
59375;1
59376;1
59377;2
59378;1
59379;1
59380;1
59381;1
59382;2
59383;1
59384;1
59385;1
59386;1
59387;1
59388;1
59389;1
59390;1
59391;1
59392;1
59393;1
59394;1
59395;1
59396;1
59397;1
59398;2
59399;1
59400;1
59401;1
59402;1
59403;1
59404;1
59405;1
59406;1
59407;1
59408;1
59409;1
59410;1
59411;1
59412;1
59413;1
59414;1
59415;1
59416;1
59417;1
59418;1
59419;1
59420;1
59421;1
59422;1
59423;1
59424;2
59425;1
59426;2
59427;1
59428;1
59429;2
59430;1
59431;1
59432;1
59433;1
59434;1
59435;1
59436;2
59437;1
59438;1
59439;1
59440;1
59441;1
59442;1
59443;1
59444;1
59445;1
59446;1
59447;1
59448;2
59449;1
59450;1
59451;1
59452;1
59453;1
59454;1
59455;1
59456;1
59457;1
59458;1
59459;1
59460;1
59461;1
59462;2
59494;1
59495;2
59496;1
59497;2
59498;2
59499;1
59500;1
59501;69
59502;17
59503;16
59504;16
59505;15
59506;16
59507;15
59508;14
59509;14
59510;13
59511;13
59512;12
59513;12
59514;11
59515;11
59516;10
59517;10
59518;9
59519;8
59520;8
59521;7
59522;6
59523;6
59524;5
59525;5
59526;1
59527;1
59528;1
59529;1
59530;1
59531;1
59532;1
59533;1
59534;1
59535;1
59536;1
59537;1
59538;1
59539;1
59540;1
59541;1
59542;1
59543;1
59544;1
59545;1
59546;1
59547;1
59548;1
59549;1
59550;1
59551;1
59552;1
59553;1
59554;1
59555;1
59556;1
59557;1
59558;2
59559;1
59560;1
59561;1
59562;1
59563;1
59564;1
59565;1
59566;1
59567;1
59568;1
59569;1
59570;1
59571;1
59572;1
59573;2
59574;1
59575;1
59576;1
59577;1
59578;1
59579;1
59580;1
59581;1
59582;1
59583;1
59584;1
59585;1
59586;1
59587;1
59588;1
59589;1
59590;1
59591;2
59592;1
59593;1
59594;1
59595;1
59596;2
59597;1
59598;2
59599;1
59600;1
59601;1
59602;1
59603;1
59604;1
59605;1
59606;1
59607;2
59608;1
59609;2
59610;1
59611;1
59612;1
59613;2
59614;1
59615;1
59616;1
59617;1
59618;1
59619;1
59620;1
59621;1
59622;2
59623;1
59624;1
59625;1
59626;1
59627;1
59628;1
59629;1
59630;1
59631;1
59632;1
59633;1
59634;1
59635;1
59636;1
59637;2
59638;1
59639;1
59640;1
59641;1
59642;1
59643;1
59644;1
59645;1
59646;1
59647;1
59648;1
59649;1
59650;1
59651;1
59652;2
59653;1
59654;1
59655;1
59656;1
59657;2
59658;1
59659;1
59660;1
59661;2
59662;1
59663;1
59664;1
59665;2
59666;1
59667;1
59668;1
59686;2
59687;1
59688;1
59689;1
59690;1
59691;1
59692;1
59693;1
59694;2
59695;1
59696;1
59697;1
59698;1
59699;1
59700;1
59701;1
59702;1
59703;1
59704;1
59705;1
59706;1
59707;1
59708;1
59709;1
59710;1
59711;1
59712;1
59713;1
59714;1
59715;1
59716;1
59717;1
59718;1
59719;1
59720;1
59721;1
59722;1
59723;1
59724;1
59725;1
59726;1
59727;2
59728;1
59729;1
59730;1
59731;1
59732;1
59733;1
59734;2
59735;1
59736;1
59737;1
59738;1
59739;1
59740;1
59741;1
59742;2
59743;1
59744;2
59745;1
59746;1
59747;1
59748;1
59749;1
59750;1
59751;2
59752;1
59753;1
59754;1
59755;1
59756;1
59757;1
59758;1
59759;1
59760;2
59761;1
59762;1
59763;1
59764;1
59765;1
59766;1
59767;1
59768;1
59769;2
59770;1
59771;1
59772;1
59773;1
59774;1
59775;1
59776;1
59777;2
59778;1
59779;1
59780;1
59781;1
59782;1
59783;1
59784;1
59785;1
59786;2
59787;1
59814;1
59815;2
59816;1
59817;2
59818;2
59819;1
59820;1
59821;2
59822;1
59823;2
59824;1
59825;1
59826;1
59827;1
59828;1
59829;1
59830;1
59831;1
59832;2
59833;1
59834;2
59835;1
59836;2
59837;2
59838;1
59839;1
59840;1
59841;1
59842;1
59843;1
59844;2
59845;1
59846;1
59847;1
59848;1
59849;2
59850;1
59851;1
59852;1
59853;1
59854;1
59855;1
59856;1
59857;1
59858;2
59859;1
59860;2
59861;1
59862;1
59863;1
59864;1
59865;1
59866;1
59867;1
59868;1
59869;1
59870;1
59871;1
59872;1
59873;1
59874;1
59875;1
59876;1
59877;1
59878;2
59879;1
59880;1
59881;1
59882;1
59883;1
59884;1
59885;1
59886;1
59887;1
59888;1
59889;1
59890;1
59891;1
59892;1
59893;1
59894;1
59895;2
59896;1
59897;1
59898;1
59899;1
59900;1
59901;1
59902;1
59903;1
59904;1
59905;1
59906;1
59907;1
59910;1
59911;2
59912;1
59913;2
59914;1
59915;1
59916;1
59917;2
59918;1
59919;1
59920;1
59921;1
59922;1
59923;1
59924;1
59925;1
59926;1
59927;1
59928;1
59929;1
59930;1
59931;1
59932;1
59933;1
59934;1
59935;1
59936;1
59937;1
59938;1
59939;1
59940;1
59941;2
59942;1
59943;1
59944;1
59945;1
59946;2
59947;1
59948;1
59949;1
59950;1
59951;1
59952;2
59953;1
59954;1
59955;1
59956;1
59957;1
59958;1
59959;1
59960;1
59961;1
59962;1
59963;1
59964;2
59965;1
59966;1
59967;1
59968;2
59969;1
59970;2
59971;1
59972;1
59973;1
59974;2
59975;1
59976;1
59977;2
59978;1
59979;2
59980;1
59981;1
59982;1
59983;2
59984;1
59985;1
59986;1
59987;1
59988;1
59989;1
59990;1
59991;1
59992;2
59993;1
59994;1
59995;1
59996;1
59997;1
59998;1
59999;1
60000;1
60001;1
60002;1
60003;0
60004;1
60005;1
60006;1
60007;2
60008;1
60009;2
60010;1
60011;1
60012;2
60013;1
60014;1
60015;1
60016;1
60017;1
60018;1
60019;1
60020;1
60021;1
60022;1
60023;1
60024;1
60025;2
60026;1
60027;1
60028;1
60038;2
60039;1
60040;1
60041;1
60042;1
60043;1
60044;1
60045;1
60046;2
60047;1
60048;1
60049;1
60050;2
60051;1
60052;1
60053;1
60054;1
60055;1
60056;1
60057;1
60058;1
60059;1
60060;2
60061;1
60062;1
60063;2
60064;1
60065;1
60066;1
60067;1
60068;1
60069;1
60070;1
60071;2
60072;1
60073;1
60074;1
60075;2
60076;1
60077;1
60078;1
60079;1
60080;1
60081;1
60082;1
60083;1
60084;1
60085;1
60086;1
60087;1
60088;1
60089;2
60090;1
60091;1
60092;1
60093;2
60094;1
60095;1
60096;1
60097;1
60098;1
60099;1
60100;1
60101;1
60102;1
60103;1
60104;1
60105;1
60106;1
60107;1
60108;1
60109;1
60110;1
60111;1
60112;1
60113;1
60114;1
60115;1
60116;1
60117;1
60118;1
60119;1
60120;1
60121;1
60122;2
60123;1
60124;1
60125;2
60134;2
60135;1
60136;1
60137;1
60138;2
60139;1
60140;1
60141;1
60142;1
60143;2
60144;1
60145;71
60146;70
60147;70
60148;15
60149;14
60150;14
60151;14
60152;13
60153;13
60154;12
60155;12
60156;11
60157;11
60158;8
60159;8
60160;7
60161;7
60162;6
60163;6
60164;5
60165;5
60166;1
60167;1
60168;1
60169;1
60170;1
60171;1
60172;1
60173;1
60174;1
60175;1
60176;1
60177;2
60178;1
60179;1
60180;1
60181;2
60182;1
60183;1
60184;1
60185;1
60186;1
60187;1
60188;1
60189;1
60190;1
60191;1
60192;1
60193;1
60194;1
60195;1
60196;1
60197;1
60198;1
60199;1
60200;1
60201;1
60202;1
60203;1
60204;1
60205;1
60206;1
60207;1
60208;1
60209;1
60210;1
60211;1
60212;1
60213;1
60214;1
60215;1
60216;1
60217;1
60218;1
60219;1
60220;1
60221;1
60222;1
60223;1
60224;1
60225;1
60226;1
60227;1
60228;1
60229;1
60230;2
60231;1
60232;1
60233;1
60234;1
60235;1
60236;1
60237;1
60238;2
60239;1
60240;1
60241;1
60242;1
60243;1
60244;1
60245;1
60246;1
60247;1
60248;1
60249;1
60250;1
60251;1
60252;1
60253;1
60254;1
60255;1
60256;1
60257;1
60258;1
60259;1
60260;2
60261;1
60262;2
60263;1
60264;1
60265;1
60266;1
60267;1
60268;1
60269;2
60270;1
60271;1
60272;1
60273;1
60274;1
60275;1
60276;1
60277;1
60278;1
60279;1
60280;2
60281;1
60282;1
60283;1
60284;1
60285;1
60286;1
60287;1
60288;1
60289;1
60290;2
60291;1
60292;1
60293;1
60294;2
60326;2
60327;1
60328;1
60329;1
60330;1
60331;1
60332;126
60333;72
60334;71
60335;71
60336;70
60337;70
60338;69
60339;69
60340;68
60341;67
60342;67
60343;66
60344;66
60345;66
60346;65
60347;65
60348;64
60349;64
60350;63
60351;62
60352;61
60353;61
60354;60
60355;60
60356;5
60357;5
60358;1
60359;1
60360;1
60361;1
60362;1
60363;1
60364;2
60365;1
60366;1
60367;1
60368;1
60369;1
60370;1
60371;1
60372;1
60373;1
60374;1
60375;1
60376;1
60377;2
60378;1
60379;1
60380;1
60381;1
60390;1
60391;1
60392;1
60393;1
60394;2
60395;1
60396;2
