35021;76
35022;0
35023;1
35024;1
35025;1
35026;1
35027;0
35028;1
35029;0
35030;0
35031;1
35032;1
35033;1
35034;1
35035;0
35036;1
35037;1
35038;1
35039;1
35040;2
35041;1
35042;1
35043;1
35044;0
35045;1
35046;1
35047;1
35048;1
35049;1
35050;1
35051;0
35052;1
35053;0
35054;1
35055;1
35056;2
35057;0
35058;1
35059;1
35060;1
35061;1
35062;1
35063;0
35064;2
35065;1
35066;1
35067;1
35068;1
35069;1
35070;1
35071;1
35072;1
35073;1
35074;1
35075;1
35076;1
35077;1
35078;1
35079;0
35080;1
35081;1
35082;1
35083;1
35084;1
35085;1
35086;1
35087;1
35088;1
35089;1
35090;1
35091;1
35092;1
35093;1
35094;0
35095;0
35096;1
35097;1
35098;1
35099;1
35100;0
35101;1
35102;1
35103;1
35104;1
35105;1
35106;1
35107;1
35108;0
35109;1
35110;0
35111;1
35112;1
35113;1
35114;0
35115;1
35116;1
35117;1
35118;1
35119;2
35120;1
35121;1
35122;1
35123;1
35124;1
35125;1
35126;1
35127;1
35128;1
35129;1
35130;0
35131;1
35132;0
35133;1
35134;1
35135;1
35136;0
35137;0
35138;1
35139;0
35140;1
35141;1
35142;1
35143;1
35144;1
35145;1
35146;0
35147;1
35148;1
35149;1
35150;1
35151;1
35152;1
35153;1
35154;1
35155;1
35156;1
35157;1
35158;1
35159;1
35160;1
35161;1
35162;0
35163;0
35164;1
35165;0
35166;1
35167;0
35168;1
35169;1
35170;1
35171;1
35172;1
35173;1
35174;1
35175;1
35176;1
35177;1
35178;0
35179;1
35180;1
35181;0
35182;0
35183;1
35184;1
35185;0
35186;1
35187;1
35188;1
35189;1
35190;1
35191;1
35192;2
35193;1
35194;1
35195;1
35196;1
35197;1
35198;1
35199;1
35200;1
35201;1
35202;1
35203;0
35204;1
35205;1
35206;1
35207;1
35208;1
35209;1
35210;1
35211;1
35212;1
35213;0
35214;1
35215;1
35216;1
35217;1
35218;1
35219;1
35220;1
35221;1
35222;0
35223;0
35224;1
35225;1
35226;1
35227;1
35228;1
35229;1
35230;0
35231;1
35232;1
35233;1
35234;1
35235;1
35236;1
35237;1
35238;1
35239;0
35240;1
35241;0
35242;1
35243;1
35244;0
35245;1
35246;1
35247;1
35248;1
35249;1
35250;1
35251;1
35252;9
35253;1
35254;1
35255;1
35256;1
35257;1
35258;1
35259;0
35260;1
35261;1
35262;2
35263;1
35264;1
35265;1
35266;1
35267;1
35268;1
35269;0
35270;1
35271;1
35272;1
35273;1
35274;0
35275;1
35276;1
35277;1
35278;1
35279;1
35280;1
35281;1
35282;1
35283;1
35284;1
35285;0
35286;1
35287;1
35288;1
35289;1
35290;1
35291;1
35292;1
35293;1
35294;1
35295;1
35296;1
35297;1
35298;1
35299;1
35300;1
35301;0
35302;1
35303;1
35304;1
35305;0
35306;0
35307;0
35308;1
35309;1
35310;0
35311;1
35312;1
35313;1
35314;1
35315;1
35316;0
35317;0
35318;0
35319;1
35320;2
35321;1
35322;1
35323;1
35324;0
35325;1
35326;1
35327;1
35328;1
35329;1
35330;1
35331;1
35332;1
35333;1
35334;1
35335;1
35336;0
35337;0
35338;1
35339;0
35340;1
35341;1
35342;1
35343;1
35344;1
35345;1
35346;1
35347;1
35348;0
35349;0
35350;1
35351;1
35352;1
35353;0
35354;1
35355;1
35356;1
35357;1
35358;1
35359;1
35360;1
35361;1
35362;1
35363;0
35364;0
35365;1
35366;1
35367;1
35368;1
35369;1
35370;1
35371;1
35372;1
35373;1
35374;1
35375;1
35376;1
35377;1
35378;1
35379;0
35380;1
35381;1
35382;0
35383;1
35384;1
35385;1
35386;1
35387;1
35388;1
35389;1
35390;1
35391;1
35392;1
35393;1
35394;0
35395;1
35396;1
35397;1
35398;0
35399;1
35400;1
35401;1
35402;1
35403;0
35404;0
35405;1
35406;1
35407;0
35408;1
35409;1
35410;1
35411;1
35412;1
35413;1
35414;0
35415;1
35416;1
35417;1
35418;1
35419;1
35420;1
35421;1
35422;1
35423;1
35424;1
35425;1
35426;1
35427;1
35428;0
35429;1
35430;1
35431;0
35432;1
35433;0
35434;1
35435;0
35436;1
35437;1
35438;1
35439;1
35440;1
35441;1
35442;1
35443;0
35444;1
35445;1
35446;1
35447;1
35448;1
35449;1
35450;1
35451;1
35452;1
35453;1
35454;0
35455;1
35456;1
35457;0
35458;0
35459;1
35460;1
35461;1
35462;1
35463;1
35464;1
35465;1
35466;1
35467;0
35468;1
35469;1
35470;1
35471;1
35472;1
35473;1
35474;1
35475;0
35476;1
35477;1
35478;1
35479;1
35480;1
35481;1
35482;0
35483;1
35484;1
35485;1
35486;0
35487;1
35488;1
35489;1
35490;0
35491;1
35492;0
35493;0
35494;1
35495;1
35496;1
35497;1
35498;1
35499;0
35500;1
35501;1
35502;1
35503;2
35504;1
35505;1
35506;1
35507;0
35508;1
35509;1
35510;1
35511;1
35512;1
35513;1
35514;1
35515;1
35516;1
35517;0
35518;1
35519;1
35520;1
35521;1
35522;1
35523;1
35524;1
35525;0
35526;1
35527;1
35528;1
35529;1
35530;1
35531;1
35532;1
35533;1
35534;1
35535;1
35536;2
35537;0
35538;0
35539;1
35540;1
35541;1
35542;1
35543;1
35544;1
35545;1
35546;1
35547;1
35548;1
35549;1
35550;1
35551;1
35552;1
35553;1
35554;1
35555;1
35556;1
35557;0
35558;1
35559;0
35560;1
35561;1
35562;1
35563;0
35564;1
35565;0
35566;0
35567;1
35568;1
35569;1
35570;1
35571;0
35572;1
35573;1
35574;1
35575;1
35576;1
35577;1
35578;1
35579;0
35580;1
35581;1
35582;1
35583;1
35584;1
35585;1
35586;0
35587;1
35588;1
35589;1
35590;1
35591;1
35592;1
35593;1
35594;1
35595;1
35596;1
35597;1
35598;1
35599;1
35600;2
35601;0
35602;1
35603;1
35604;1
35605;1
35606;1
35607;1
35608;1
35609;1
35610;1
35611;1
35612;1
35613;1
35614;0
35615;1
35616;1
35617;1
35618;0
35619;0
35620;0
35621;1
35622;0
35623;1
35624;1
35625;1
35626;1
35627;1
35628;1
35629;1
35630;1
35631;11
35632;9
35633;1
35634;0
35635;1
35636;0
35637;1
35638;1
35639;0
35640;1
35641;1
35642;1
35643;1
35644;0
35645;1
35646;1
35647;1
35648;1
35649;0
35650;1
35651;1
35652;0
35653;1
35654;0
35655;1
35656;1
35657;0
35658;1
35659;1
35660;1
35661;0
35662;1
35663;1
35664;1
35665;0
35666;1
35667;1
35668;0
35669;1
35670;0
35671;1
35672;1
35673;0
35674;1
35675;0
35676;1
35677;0
35678;1
35679;1
35680;1
35681;1
35682;1
35683;1
35684;1
35685;1
35686;1
35687;1
35688;1
35689;1
35690;1
35691;1
35692;1
35693;1
35694;1
35695;1
35696;1
35697;0
35698;1
35699;1
35700;0
35701;1
35702;1
35703;0
35704;1
35705;1
35706;1
35707;1
35708;1
35709;17
35710;0
35711;0
35712;1
35713;1
35714;1
35715;1
35716;0
35717;0
35718;1
35719;1
35720;1
35721;1
35722;1
35723;1
35724;1
35725;1
35726;1
35727;1
35728;2
35729;0
35730;0
35731;1
35732;1
35733;1
35734;1
35735;1
35736;1
35737;1
35738;1
35739;0
35740;1
35741;1
35742;0
35743;1
35744;1
35745;1
35746;1
35747;0
35748;0
35749;0
35750;2
35751;1
35752;1
35753;1
35754;1
35755;1
35756;1
35757;0
35758;0
35759;0
35760;1
35761;0
35762;1
35763;1
35764;1
35765;1
35766;0
35767;0
35768;1
35769;1
35770;0
35771;0
35772;1
35773;1
35774;1
35775;1
35776;2
35777;1
35778;1
35779;1
35780;0
35781;0
35782;0
35783;1
35784;1
35785;1
35786;1
35787;1
35788;1
35789;0
35790;1
35791;0
35792;1
35793;0
35794;1
35795;1
35796;1
35797;1
35798;1
35799;1
35800;1
35801;1
35802;1
35803;1
35804;0
35805;1
35806;1
35807;0
35808;1
35809;0
35810;0
35811;0
35812;1
35813;0
35814;1
35815;1
35816;1
35817;1
35818;1
35819;1
35820;0
35821;0
35822;1
35823;0
35824;1
35825;0
35826;1
35827;1
35828;1
35829;1
35830;1
35831;1
35832;1
35833;1
35834;1
35835;1
35836;1
35837;1
35838;1
35839;1
35840;1
35841;1
35842;1
35843;1
35844;0
35845;0
35846;0
35847;1
35848;1
35849;0
35850;1
35851;1
35852;1
35853;1
35854;1
35855;0
35856;1
35857;1
35858;0
35859;0
35860;1
35861;1
35862;0
35863;0
35864;1
35865;1
35866;1
35867;0
35868;1
35869;1
35870;1
35871;1
35872;1
35873;1
35874;1
35875;0
35876;1
35877;1
35878;1
35879;1
35880;1
35881;1
35882;1
35883;0
35884;1
35885;0
35886;1
35887;1
35888;1
35889;1
35890;1
35891;1
35892;1
35893;0
35894;1
35895;1
35896;1
35897;1
35898;1
35899;1
35900;1
35901;1
35902;1
35903;1
35904;1
35905;0
35906;1
35907;1
35908;1
35909;1
35910;0
35911;1
35912;1
35913;1
35914;1
35915;0
35916;1
35917;1
35918;1
35919;1
35920;1
35921;1
35922;0
35923;1
35924;1
35925;1
35926;1
35927;1
35928;1
35929;1
35930;1
35931;0
35932;0
35933;1
35934;0
35935;1
35936;1
35937;1
35938;1
35939;1
35940;1
35941;5
35942;1
35943;1
35944;0
35945;0
35946;1
35947;0
35948;1
35949;1
35950;1
35951;1
35952;1
35953;1
35954;1
35955;0
35956;0
35957;0
35958;1
35959;1
35960;1
35961;1
35962;1
35963;1
35964;0
35965;1
35966;1
35967;0
35968;1
35969;1
35970;1
35971;1
35972;1
35973;0
35974;1
35975;1
35976;1
35977;1
35978;1
35979;0
35980;0
35981;1
35982;0
35983;1
35984;1
35985;1
35986;1
35987;0
35988;0
35989;0
35990;1
35991;1
35992;1
35993;1
35994;1
35995;1
35996;1
35997;1
35998;1
35999;1
36000;1
36001;1
36002;1
36003;1
36004;1
36005;1
36006;1
36007;1
36008;1
36009;0
36010;0
36011;0
36012;1
36013;1
36014;0
36015;1
36016;0
36017;1
36018;1
36019;1
36020;1
36021;1
36022;1
36023;1
36024;1
36025;1
36026;0
36027;1
36028;1
36029;1
36030;0
36031;0
36032;1
36033;0
36034;1
36035;0
36036;1
36037;1
36038;0
36039;0
36040;1
36041;1
36042;1
36043;0
36044;1
36045;1
36046;1
36047;1
36048;1
36049;1
36050;1
36051;0
36052;1
36053;0
36054;1
36055;0
36056;0
36057;1
36058;1
36059;1
36060;1
36061;1
36062;1
36063;0
36064;1
36065;1
36066;1
36067;0
36068;1
36069;1
36070;1
36071;1
36072;1
36073;1
36074;1
36075;0
36076;1
36077;0
36078;1
36079;1
36080;1
36081;1
36082;1
36083;0
36084;1
36085;1
36086;0
36087;1
36088;1
36089;1
36090;1
36091;0
36092;1
36093;1
36094;1
36095;1
36096;1
36097;0
36098;1
36099;1
36100;1
36101;1
36102;0
36103;0
36104;1
36105;1
36106;0
36107;1
36108;0
36109;0
36110;1
36111;1
36112;2
36113;0
36114;0
36115;1
36116;0
36117;1
36118;1
36119;0
36120;1
36121;1
36122;1
36123;0
36124;1
36125;0
36126;1
36127;1
36128;1
36129;1
36130;1
36131;0
36132;0
36133;0
36134;0
36135;1
36136;1
36137;1
36138;1
36139;1
36140;1
36141;1
36142;2
36143;1
36144;1
36145;0
36146;0
36147;1
36148;1
36149;1
36150;1
36151;1
36152;1
36153;1
36154;0
36155;12
36156;1
36157;1
36158;0
36159;1
36160;1
36161;1
36162;1
36163;1
36164;1
36165;1
36166;1
36167;1
36168;1
36169;0
36170;1
36171;1
36172;1
36173;1
36174;1
36175;1
36176;1
36177;1
36178;1
36179;0
36180;0
36181;1
36182;0
36183;1
36184;1
36185;1
36186;0
36187;1
36188;1
36189;1
36190;1
36191;1
36192;1
36193;1
36194;1
36195;1
36196;1
36197;1
36198;0
36199;1
36200;1
36201;1
36202;0
36203;1
36204;1
36205;1
36206;1
36207;1
36208;1
36209;1
36210;1
36211;1
36212;1
36213;0
36214;1
36215;1
36216;1
36217;1
36218;1
36219;1
36220;0
36221;0
36222;0
36223;0
36224;1
36225;1
36226;1
36227;0
36228;1
36229;1
36230;1
36231;1
36232;1
36233;1
36234;1
36235;1
36236;1
36237;1
36238;1
36239;1
36240;1
36241;1
36242;0
36243;1
36244;1
36245;1
36246;0
36247;0
36248;1
36249;1
36250;1
36251;1
36252;1
36253;1
36254;1
36255;0
36256;1
36257;1
36258;0
36259;0
36260;0
36261;0
36262;1
36263;1
36264;1
36265;1
36266;1
36267;0
36268;1
36269;1
36270;1
36271;1
36272;1
36273;1
36274;0
36275;1
36276;0
36277;1
36278;0
36279;1
36280;1
36281;1
36282;1
36283;1
36284;1
36285;1
36286;1
36287;1
36288;1
36289;1
36290;1
36291;1
36292;1
36293;1
36294;0
36295;1
36296;1
36297;1
36298;1
36299;0
36300;0
36301;1
36302;1
36303;0
36304;1
36305;1
36306;1
36307;0
36308;0
36309;0
36310;1
36311;1
36312;1
36313;0
36314;1
36315;1
36316;1
36317;0
36318;1
36319;1
36320;1
36321;1
36322;1
36323;1
36324;1
36325;0
36326;1
36327;1
36328;1
36329;1
36330;1
36331;1
36332;0
36333;0
36334;0
36335;0
36336;1
36337;1
36338;1
36339;1
36340;1
36341;1
36342;1
36343;1
36344;1
36345;0
36346;0
36347;1
36348;1
36349;1
36350;1
36351;1
36352;1
36353;1
36354;1
36355;0
36356;1
36357;1
36358;0
36359;1
36360;1
36361;0
36362;1
36363;1
36364;1
36365;1
36366;1
36367;1
36368;1
36369;0
36370;1
36371;1
36372;0
36373;1
36374;1
36375;1
36376;1
36377;0
36378;1
36379;1
36380;1
36381;1
36382;1
36383;0
36384;1
36385;0
36386;1
36387;1
36388;1
36389;1
36390;1
36391;1
36392;1
36393;1
36394;1
36395;1
36396;1
36397;1
36398;1
36399;1
36400;1
36401;1
36402;0
36403;1
36404;1
36405;1
36406;1
36407;1
36408;2
36409;0
36410;1
36411;1
36412;0
36413;1
36414;1
36415;1
36416;1
36417;1
36418;0
36419;1
36420;1
36421;1
36422;1
36423;1
36424;1
36425;1
36426;1
36427;1
36428;1
36429;1
36430;1
36431;1
36432;1
36433;1
36434;1
36435;1
36436;1
36437;1
36438;1
36439;1
36440;1
36441;1
36442;1
36443;1
36444;1
36445;1
36446;1
36447;0
36448;1
36449;0
36450;1
36451;1
36452;0
36453;1
36454;0
36455;0
36456;1
36457;1
36458;1
36459;1
36460;1
36461;1
36462;1
36463;1
36464;1
36465;1
36466;1
36467;1
36468;1
36469;1
36470;1
36471;0
36472;1
36473;1
36474;1
36475;1
36476;1
36477;1
36478;1
36479;0
36480;1
36481;1
36482;1
36483;0
36484;1
36485;1
36486;1
36487;1
36488;1
36489;1
36490;1
36491;1
36492;1
36493;0
36494;1
36495;1
36496;1
36497;1
36498;1
36499;0
36500;1
36501;1
36502;1
36503;1
36504;1
36505;1
36506;0
36507;1
36508;1
36509;0
36510;1
36511;0
36512;1
36513;0
36514;0
36515;0
36516;1
36517;0
36518;1
36519;1
36520;1
36521;0
36522;1
36523;0
36524;1
36525;1
36526;1
36527;1
36528;1
36529;1
36530;1
36531;1
36532;1
36533;0
36534;0
36535;1
36536;1
36537;0
36538;1
36539;1
36540;1
36541;1
36542;1
36543;1
36544;1
36545;0
36546;1
36547;1
36548;1
36549;0
36550;0
36551;0
36552;1
36553;0
36554;1
36555;1
36556;1
36557;0
36558;1
36559;0
36560;1
36561;1
36562;1
36563;1
36564;1
36565;1
36566;1
36567;1
36568;1
36569;1
36570;1
36571;1
36572;0
36573;1
36574;1
36575;1
36576;1
36577;1
36578;0
36579;0
36580;1
36581;1
36582;1
36583;0
36584;1
36585;1
36586;0
36587;0
36588;0
36589;0
36590;1
36591;1
36592;1
36593;1
36594;1
36595;1
36596;1
36597;1
36598;1
36599;1
36600;1
36601;1
36602;1
36603;0
36604;1
36605;0
36606;1
36607;1
36608;0
36609;1
36610;0
36611;1
36612;1
36613;1
36614;1
36615;1
36616;1
36617;1
36618;1
36619;1
36620;1
36621;1
36622;1
36623;1
36624;1
36625;1
36626;1
36627;1
36628;1
36629;0
36630;0
36631;1
36632;1
36633;0
36634;1
36635;1
36636;1
36637;1
36638;1
36639;1
36640;1
36641;1
36642;0
36643;0
36644;1
36645;1
36646;0
36647;1
36648;1
36649;1
36650;1
36651;1
36652;0
36653;0
36654;0
36655;0
36656;1
36657;0
36658;1
36659;1
36660;1
36661;1
36662;1
36663;0
36664;1
36665;1
36666;0
36667;0
36668;1
36669;1
36670;1
36671;1
36672;1
36673;1
36674;1
36675;0
36676;1
36677;1
36678;1
36679;0
36680;1
36681;0
36682;0
36683;1
36684;1
36685;1
36686;1
36687;1
36688;2
36689;1
36690;1
36691;1
36692;1
36693;0
36694;0
36695;1
36696;1
36697;0
36698;1
36699;1
36700;1
36701;1
36702;1
36703;1
36704;1
36705;1
36706;0
36707;1
36708;1
36709;1
36710;1
36711;1
36712;0
36713;1
36714;1
36715;1
36716;1
36717;1
36718;1
36719;1
36720;1
36721;1
36722;1
36723;0
36724;0
36725;0
36726;1
36727;1
36728;0
36729;0
36730;1
36731;1
36732;1
36733;0
36734;1
36735;1
36736;1
36737;1
36738;1
36739;1
36740;1
36741;1
36742;1
36743;0
36744;1
36745;1
36746;1
36747;1
36748;0
36749;0
36750;0
36751;0
36752;1
36753;0
36754;1
36755;1
36756;1
36757;1
36758;0
36759;1
36760;1
36761;1
36762;1
36763;1
36764;0
36765;0
36766;1
36767;0
36768;1
36769;0
36770;1
36771;0
36772;1
36773;1
36774;0
36775;0
36776;1
36777;1
36778;1
36779;1
36780;0
36781;0
36782;1
36783;1
36784;0
36785;1
36786;1
36787;0
36788;1
36789;1
36790;1
36791;0
36792;1
36793;0
36794;1
36795;1
36796;1
36797;1
36798;1
36799;1
36800;1
36801;1
36802;1
36803;1
36804;0
36805;1
36806;1
36807;1
36808;2
36809;1
36810;1
36811;1
36812;1
36813;1
36814;1
36815;1
36816;1
36817;1
36818;1
36819;1
36820;1
36821;1
36822;1
36823;1
36824;1
36825;1
36826;1
36827;0
36828;0
36829;0
36830;0
36831;1
36832;1
36833;1
36834;1
36835;1
36836;0
36837;1
36838;1
36839;1
36840;2
36841;1
36842;1
36843;1
36844;1
36845;1
36846;1
36847;0
36848;1
36849;1
36850;1
36851;1
36852;1
36853;1
36854;1
36855;1
36856;1
36857;1
36858;0
36859;1
36860;1
36861;0
36862;1
36863;1
36864;1
36865;1
36866;1
36867;0
36868;1
36869;1
36870;0
36871;1
36872;2
36873;0
36874;1
36875;1
36876;0
36877;1
36878;1
36879;0
36880;1
36881;0
36882;0
36883;1
36884;1
36885;1
36886;0
36887;1
36888;1
36889;1
36890;0
36891;0
36892;0
36893;0
36894;1
36895;1
36896;2
36897;1
36898;1
36899;1
36900;1
36901;1
36902;1
36903;1
36904;0
36905;1
36906;1
36907;1
36908;0
36909;1
36910;1
36911;0
36912;1
36913;1
36914;1
36915;1
36916;1
36917;0
36918;0
36919;1
36920;2
36921;1
36922;0
36923;0
36924;0
36925;1
36926;1
36927;1
36928;0
36929;1
36930;1
36931;1
36932;1
36933;1
36934;1
36935;1
36936;1
36937;1
36938;1
36939;1
36940;1
36941;0
36942;0
36943;0
36944;1
36945;0
36946;1
36947;1
36948;1
36949;1
36950;1
36951;0
36952;1
36953;1
36954;1
36955;1
36956;1
36957;1
36958;1
36959;1
36960;1
36961;1
36962;1
36963;1
36964;0
36965;1
36966;1
36967;1
36968;1
36969;1
36970;1
36971;0
36972;1
36973;1
36974;0
36975;1
36976;1
36977;1
36978;0
36979;1
36980;0
36981;0
36982;1
36983;1
36984;1
36985;0
36986;0
36987;1
36988;1
36989;1
36990;1
36991;1
36992;1
36993;1
36994;0
36995;1
36996;1
36997;0
36998;1
36999;1
37000;1
37001;1
37002;1
37003;0
37004;1
37005;1
37006;1
37007;1
37008;1
37009;0
37010;0
37011;1
37012;1
37013;1
37014;1
37015;1
37016;1
37017;1
37018;1
37019;0
37020;1
37021;0
37022;1
37023;0
37024;1
37025;1
37026;1
37027;1
37028;1
37029;1
37030;0
37031;0
37032;1
37033;1
37034;1
37035;0
37036;1
37037;1
37038;1
37039;1
37040;1
37041;1
37042;0
37043;0
37044;0
37045;2
37046;1
37047;1
37048;1
37049;1
37050;0
37051;1
37052;1
37053;1
37054;1
37055;1
37056;1
37057;1
37058;1
37059;1
37060;0
37061;1
37062;1
37063;0
37064;1
37065;1
37066;1
37067;1
37068;1
37069;1
37070;1
37071;1
37072;1
37073;1
37074;1
37075;1
37076;1
37077;1
37078;0
37079;1
37080;1
37081;1
37082;1
37083;1
37084;1
37085;1
37086;1
37087;1
37088;1
37089;1
37090;1
37091;1
37092;0
37093;1
37094;1
37095;11
37096;1
37097;0
37098;1
37099;1
37100;1
37101;1
37102;1
37103;1
37104;1
37105;1
37106;0
37107;1
37108;1
37109;1
37110;1
37111;1
37112;1
37113;1
37114;1
37115;1
37116;1
37117;1
37118;0
37119;1
37120;1
37121;0
37122;0
37123;0
37124;1
37125;1
37126;1
37127;1
37128;1
37129;1
37130;1
37131;1
37132;1
37133;1
37134;1
37135;1
37136;2
37137;1
37138;1
37139;1
37140;1
37141;1
37142;0
37143;1
37144;1
37145;1
37146;1
37147;0
37148;1
37149;1
37150;1
37151;1
37152;1
37153;1
37154;1
37155;1
37156;1
37157;0
37158;1
37159;1
37160;1
37161;1
37162;1
37163;1
37164;0
37165;1
37166;0
37167;1
37168;1
37169;0
37170;1
37171;1
37172;1
37173;0
37174;1
37175;1
37176;2
37177;1
37178;1
37179;1
37180;9
37181;1
37182;1
37183;1
37184;1
37185;1
37186;1
37187;1
37188;1
37189;1
37190;0
37191;1
37192;1
37193;0
37194;1
37195;1
37196;1
37197;1
37198;1
37199;1
37200;1
37201;1
37202;1
37203;0
37204;1
37205;0
37206;1
37207;1
37208;1
37209;1
37210;1
37211;0
37212;1
37213;1
37214;1
37215;1
37216;1
37217;1
37218;0
37219;1
37220;0
37221;1
37222;1
37223;1
37224;1
37225;1
37226;1
37227;1
37228;1
37229;0
37230;1
37231;0
37232;1
37233;0
37234;1
37235;1
37236;1
37237;1
37238;1
37239;1
37240;1
37241;1
37242;1
37243;1
37244;1
37245;1
37246;1
37247;1
37248;1
37249;1
37250;1
37251;0
37252;1
37253;1
37254;1
37255;0
37256;0
37257;1
37258;1
37259;1
37260;1
37261;7
37262;1
37263;1
37264;1
37265;1
37266;1
37267;1
37268;1
37269;1
37270;1
37271;1
37272;1
37273;1
37274;1
37275;0
37276;0
37277;0
37278;1
37279;0
37280;1
37281;1
37282;0
37283;1
37284;1
37285;1
37286;1
37287;1
37288;1
37289;1
37290;0
37291;0
37292;1
37293;1
37294;1
37295;1
37296;1
37297;1
37298;1
37299;0
37300;1
37301;0
37302;1
37303;1
37304;1
37305;0
37306;1
37307;0
37308;1
37309;1
37310;1
37311;1
37312;1
37313;1
37314;1
37315;1
37316;0
37317;1
37318;1
37319;1
37320;0
37321;1
37322;1
37323;1
37324;0
37325;1
37326;0
37327;0
37328;12
37329;1
37330;1
37331;1
37332;1
37333;1
37334;0
37335;1
37336;1
37337;1
37338;1
37339;1
37340;1
37341;1
37342;1
37343;0
37344;1
37345;1
37346;1
37347;1
37348;1
37349;1
37350;0
37351;1
37352;1
37353;0
37354;0
37355;1
37356;1
37357;1
37358;1
37359;0
37360;1
37361;1
37362;1
37363;0
37364;1
37365;1
37366;1
37367;1
37368;1
37369;1
37370;1
37371;1
37372;0
37373;1
37374;1
37375;1
37376;1
37377;1
37378;1
37379;1
37380;1
37381;1
37382;0
37383;0
37384;0
37385;1
37386;1
37387;1
37388;0
37389;0
37390;1
37391;0
37392;1
37393;0
37394;1
37395;1
37396;1
37397;1
37398;1
37399;1
37400;1
37401;0
37402;1
37403;1
37404;1
37405;1
37406;1
37407;1
37408;1
37409;1
37410;1
37411;1
37412;1
37413;0
37414;0
37415;1
37416;1
37417;1
37418;1
37419;1
37420;1
37421;1
37422;1
37423;1
37424;1
37425;1
37426;1
37427;1
37428;1
37429;1
37430;1
37431;0
37432;1
37433;1
37434;1
37435;0
37436;1
37437;1
37438;1
37439;1
37440;1
37441;1
37442;1
37443;1
37444;1
37445;1
37446;0
37447;0
37448;1
37449;1
37450;1
37451;1
37452;1
37453;1
37454;0
37455;1
37456;1
37457;1
37458;1
37459;1
37460;1
37461;1
37462;1
37463;0
37464;1
37465;1
37466;1
37467;0
37468;0
37469;1
37470;0
37471;1
37472;1
37473;0
37474;1
37475;1
37476;1
37477;0
37478;1
37479;1
37480;1
37481;1
37482;1
37483;1
37484;1
37485;1
37486;1
37487;0
37488;1
37489;1
37490;0
37491;1
37492;1
37493;1
37494;0
37495;1
37496;1
37497;1
37498;1
37499;0
37500;0
37501;1
37502;1
37503;0
37504;1
37505;1
37506;1
37507;1
37508;1
37509;1
37510;1
37511;1
37512;1
37513;1
37514;1
37515;1
37516;0
37517;1
37518;1
37519;1
37520;1
37521;1
37522;0
37523;1
37524;1
37525;1
37526;1
37527;1
37528;1
37529;0
37530;1
37531;1
37532;1
37533;1
37534;1
37535;0
37536;1
37537;0
37538;0
37539;1
37540;1
37541;1
37542;1
37543;1
37544;2
37545;1
37546;1
37547;1
37548;1
37549;1
37550;1
37551;1
37552;2
37553;1
37554;1
37555;1
37556;1
37557;1
37558;1
37559;1
37560;1
37561;1
37562;1
37563;1
37564;1
37565;1
37566;1
37567;1
37568;1
37569;1
37570;1
37571;0
37572;0
37573;1
37574;0
37575;1
